author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,CARDIFFNLP_ROBERTA_PREDS,hateXplain_PREDS,COVID_HATE_BERT_PREDS,date,COVID_HATE_BERT_PREDS_bin,hateXplain_PREDS_bin,voting_results
975982618394034177,2021-04-22 05:26:09+00:00,1385102603709673477,en,0,0,0,0,Twitter for Android,"#china is an eyesore. No polution regulation, persecution of minorites. Points fingers at other countries. I look to see were stuff is made. #anywerebutchina #BoycottChina",0,0,2,2021-04-22,1,1,1
1638288337,2021-05-08 11:16:56+00:00,1390989086719021056,en,0,0,0,0,Twitter for Android,"#BREAKING
WATCH. BUT ITS IN ENGLISH WHICH THE RAJAPASKA BUMSUCKERS INCLUDING WIMAL WEERAWANSHA THE DRAINAGE MOUTH/THAVTHISAVIANS/ISLAMIS DONT/WONT UNDERSTAND. GET IT TRANSLATED. FLoBIANS WILL UNDERSTAND WT CHINAMAN IS SWALLOWING-Wiki Wiks '21-05-08
#USA #SriLanka #China https://t.co/kaWoFO6QrJ",1,1,2,2021-05-08,1,0,1
4498209202,2021-08-12 04:04:13+00:00,1425669427635310597,en,0,0,0,0,Twitter Web App,"#China wanted ""that's not who we r"" #joebiden elected.. Did they unleash #covid19 around the world bc they knew when #biden/#democRATS got elected they r dumb enough to allow millions of people- many infected w/the virus - in2 r USA in turn killing many Americans making China #1?",1,1,2,2021-08-12,1,0,1
1173525062328057856,2021-07-24 16:42:51+00:00,1418974975063695373,en,0,0,0,0,Twitter for iPhone,"#China why do u threaten Japan,  a country without nukes?  You promised u would not threaten to nuke countries without nukes.",0,0,2,2021-07-24,1,1,1
837331603,2021-03-15 08:50:38+00:00,1371383327173787651,en,0,0,0,0,Twitter for Android,"#America #JoeBiden #NATO #UnitedNations 
Get the fuck out of our region so we can live with peace. Leave us alone you bloody animals

#AsiansAreHuman #AsianLivesMatter #Pakistan #China #India #Nepal #Bangladesh
#Afghanistan #Iran",1,2,2,2021-03-15,1,0,1
1454066026623258624,2021-12-19 08:05:51+00:00,1472478269433954304,en,0,0,0,0,Twitter for Android,"#Africa|ns are being killed by drones from #China, #Turkey &amp; #UAE. These new superpowers have been colonizing Africans to exploit resources while supporting authoritarian regimes. Stop #Tigraygenocide. #KnowMore #TigrayEthnicCleansing #DropAidNotBombs https://t.co/hFxlSveoVc",1,0,0,2021-12-19,0,1,1
1314094246215913474,2021-07-08 18:10:45+00:00,1413198888920489986,en,0,0,0,0,Twitter for Android,"There r only two ways to end #Islamophobia, either Islamists stop killing people or govts start hunting down and killing all 🅱️uslims. Guess what China is good at?
#ISLAM__Religion_of__ethics #IslamicState #Islam #China",1,1,2,2021-07-08,1,0,1
901473385,2021-06-01 18:38:08+00:00,1399797427297734668,en,0,0,0,0,Twitter for Android,"No wonder, china is a motherland for all viruses in this world. They deliberately create many viruses and some of them due to their bad food habits. Destruction of China is the only way to save this planet.

#BirdFlu
#China
#ChinaGenocida",1,1,2,2021-06-01,1,0,1
871395512,2021-04-04 23:37:37+00:00,1378854298616930308,en,1,0,1,0,Twitter for iPhone,F**k off #China! Get out of the #PhilippineWesternSea!,1,1,2,2021-04-04,1,0,1
1216650396711604225,2021-04-23 06:06:39+00:00,1385475184434372610,en,2,0,1,0,Twitter for iPhone,"It is almost end of APRIL 2021 and still there isn’t an ACCOUNTABILITY OF CHINA who started the VIRUS in 2019. 
CHINA LIED PEOPLE DIED.
CHINESE VIRUS. 
BIO WAR. #ChinaLiedPeopleDied #Chinesevirus #chinaviru #Biowar #china",1,1,2,2021-04-23,1,0,1
269636080,2021-08-22 01:29:10+00:00,1429254284630126594,en,1,0,0,0,Twitter for Android,"amazed that throughout the entire #COVID19 outbreak that those cunts #China #CCP have literally escaped all blame.
Yet there are dickhead politicians &amp; people in Australia blaming each other!
How stupid do you have to be?
#China is to blame &amp; should be destroyed!",0,0,2,2021-08-22,1,1,1
2721580817,2021-03-26 19:51:54+00:00,1375536003511951362,en,0,0,0,0,Twitter for Android,"Dear #China, 
#Boycott me, you barbaric cunts.
Yours sincerely",0,0,2,2021-03-26,1,1,1
2414508589,2021-02-05 02:30:58+00:00,1357517040622268419,en,0,0,0,0,Twitter Web App,"I honestly don't blame #china for this, everybody knows that is a country governed by #cunts. I blame #Guyana and their rotten politic, their rotten heart and brain.
They could have found a sincere friend in #Taiwan, it is their loss to accept dirty #RMB

https://t.co/1svFu9gXi8",0,0,2,2021-02-05,1,1,1
1380165510919294983,2021-08-27 08:11:08+00:00,1431167380651192342,en,0,0,0,0,Twitter Web App,https://t.co/zOzy17wnQ1 this #human is a danger 2 #freedom #listen to this crazy ass lady....listen good cause this will not fly just sayin......this is #America not fucking #china sorry lady.....,1,2,2,2021-08-27,1,0,1
15484198,2021-09-16 12:57:17+00:00,1438487153714028547,en,26,0,8,11,Twitter for iPhone,Pipsqueak pedalos for the American empire gunboat will only harm their own interests. China should shun the monkeys completely and strengthen itself against the organ-grinder. #AUKUS #China,1,0,2,2021-09-16,1,1,1
1201595808564600834,2021-06-29 15:29:05+00:00,1409896713805041664,en,3,0,2,6,Twitter for Android,Hell exists its called #China.And for #animals its always hell.But especially now because of #Yulin.They bastards love to torture them as painfully as they https://t.co/39UwGl8Kxu let's torture them.#Banchineseproducts and take away their God money.Make them pay! https://t.co/JalcndDfqa,1,0,2,2021-06-29,1,1,1
3381628305,2021-03-04 19:36:15+00:00,1367559534344998913,en,25,0,1,24,Twitter for iPhone,Former #Tigrayan diplomats  tirelessly working for #China to expand its investment in #Africa. And #china forgets everything now just supporting war criminal #AbiyAhmed. #Russia is historically #Tigray’s enemy.  #TigrayGenocide @Chinamission2un @WuPeng_MFAChina @mfa_russia,0,0,2,2021-03-04,1,1,1
1161371545500975104,2021-11-11 03:13:20+00:00,1458633917876035590,en,0,0,0,0,Twitter Web App,"— Genociding #Native #Americans
— Enslaving blacks
— Nuking #Japan
— Funding #Israel's #genocide of #Palestinians
— Upholding #global #fascism

When reviewing #America's legacy, one can only grin at #COVID19's slaughter of this foul nation.

#corona #coronavirus #usa
❤️ #china",1,2,2,2021-11-11,1,0,1
271806250,2021-02-01 01:04:07+00:00,1356045633510125571,en,0,0,0,0,Twitter Web App,#OSU;#NWO;#ThePrince;#TheBattle;#TheBeast..4 #Russia &amp; #China &amp; #Germany &amp; #Iran N #NorthKorea &amp; #All: 4UC #KingLeopoldOfBelgium sent that #BlackAmericanMonkeyWolf to scare #TheHawaiianTinkerBallWithFlowers to get her 2 control #Kubrom but #PleaseNiggasNWhitesNBitches lol...,1,0,0,2021-02-01,0,1,1
2247851346,2021-09-02 17:44:17+00:00,1433485947157499906,en,0,0,0,0,Twitter for Android,Fuck you #Canada. Or should I say #China? #COVIDIOTS #NoVaccinePassportAnywhere #NoVaccinePassports #Ontario #FordFailedThePeople #FordfailedOntario #TrudeauMustGo #TrudeauCrimeMinister,1,1,2,2021-09-02,1,0,1
21236953,2021-01-28 22:14:00+00:00,1354915657771601922,en,0,0,0,0,Twitter Web App,Please people all this #Madness...#China just stop #endangering all our #Widlife and stop #eating everything that #moves ...#madness ....#Idiots #Killing #everyone and #everything #empathy is what #god is after....#tw*ts,1,0,2,2021-01-28,1,1,1
1364840002593636354,2021-03-15 05:41:43+00:00,1371335782087024643,en,0,0,1,0,Twitter for Android,"#CHINA  Embassy
Out of  MYANMAR
We don’t want you China, we disgust u so much till we can’t take anymore so get out from our country 😡😡😡 https://t.co/zEQXr74fsE",1,1,2,2021-03-15,1,0,1
3380232693,2021-10-18 11:26:57+00:00,1450060832667148296,en,0,0,0,0,Twitter for Android,#china go suck a ****,1,1,2,2021-10-18,1,0,1
1161371545500975104,2021-11-18 05:57:24+00:00,1461211921521287168,en,1,0,0,0,Twitter Web App,"Native American slaughter. Slavery. Atomic bombs. CO2 emissions. America must die for the betterment of mankind. Come, all ye other countries. Start an Anti America League (AAL) already.

#america #usa #england #china #japan #korea #southkorea #northkorea #russia #iran #india",1,1,2,2021-11-18,1,0,1
1233833252777070593,2021-01-03 04:23:39+00:00,1345586598897967104,en,0,0,0,0,Twitter for Android,#Chinese are  #terrorist #evilcriminals from hell.#China hates and kill their own people and America.Never trust these dirty #criminalspies who trying to take over America. Look into their beey eyes you can tell they lies. #China_is_terrorist #ChinaMustPay https://t.co/Fd7L2s7Vo7,1,2,2,2021-01-03,1,0,1
1380325765879762944,2021-06-07 03:58:15+00:00,1401750324147200004,en,1,0,0,0,Twitter for Android,"Hahahaha scum #China You lose! @globaltimesnews
How Beijing shot itself in the foot with its trade war with Australia
https://t.co/q3UpkTS2zf",0,0,2,2021-06-07,1,1,1
4866043947,2021-07-22 13:29:02+00:00,1418201420222828550,en,2,0,0,0,Twitter for iPhone,We need to manufacture our own stuff.  Leave the cheap #Chinese child labor crap in #China.,1,2,2,2021-07-22,1,0,1
1319675457915080705,2021-01-22 09:10:52+00:00,1352544249779257344,en,7,0,0,1,Twitter for Android,"If you are interested in findom and women Domination ,
Dm me to find your Goddess &amp; mistress

#FinDom #femdom #paypig #asian #black #white #goddess #mistress #finsub #FreeSpeech #Politics #sph #cbt #uk #korean #china #bnwo #cuckold #hotwife",1,0,0,2021-01-22,0,1,1
2200901187,2021-07-30 19:25:33+00:00,1421190244628566018,en,0,0,0,0,Twitter for Android,"Those American pussycats want to fight the  #chinesecommunistarmy , the stronger army in the world.
The pussycats only attack powerless &amp; poor nations.
#China 
#Chinese https://t.co/o4GtAcWUwp",1,0,0,2021-07-30,0,1,1
1356931581974171648,2021-04-02 13:43:16+00:00,1377979951346036743,en,0,0,0,0,Twitter for Android,"Children are killed ruthlessly ! If you want socio stability, stand with the People! Terrorist (#Myanmar military) has gone a new LOW! MYANMAR is bleeding CHINA is feasting SHAME ON YOU CHINA! GET OUT OF OUR COUNTRY! #CHINA #OpCCP #WhatsHappeninglnMyanmar #MilkTeaAlliance https://t.co/Z9JCbY79yR",1,1,2,2021-04-02,1,0,1
2786538134,2021-12-26 06:59:57+00:00,1474998401888829443,en,0,0,0,0,Twitter for Android,"https://t.co/BmHTaApZuB
Don't do business with #china
Simple as that.
Don't educate their kids. We don't need a bully like them in this world
#ChinaLiedPeopleDied 
#Australia_StopEngagingWithTerrorists 
#Australia",1,2,2,2021-12-26,1,0,1
1327760596247330816,2021-12-05 20:10:06+00:00,1467587103697432578,en,0,0,0,0,Twitter for Android,"#TigrayGenocide 
#TigrayMassArrests 
#Weaponizedhunger 
#Weaponizedrape 
#MekelleUnderAttack 
#HumeraMassacre 
#HumanRightsViolations 
#ethniccleansing  dental of #HumanitarianAid 
#UAE #China #Iran #Turkey providing drons to bomb civilians @UN &amp; IC 🤐. R2P, #NeverAgain lies.",0,0,2,2021-12-05,1,1,1
304571544,2021-08-27 13:48:57+00:00,1431252398182264846,en,0,0,0,0,Twitter for Android,Americans left back weapons with purpose may be they want Taliban  guys to invade #China  #Xinjiang (exploits #Uyghurs) and I feelTaliban  will come to #Pakistan and #India and make nonsense. India should do something here to stop them #KabulAiport #Biden #Afghanistan #Talibani,1,1,2,2021-08-27,1,0,1
49511290,2021-08-05 04:07:05+00:00,1423133430787751940,en,0,0,0,0,Twitter Web App,#China is after the entire world not just #AMERICA They are positioned to do just that. They disable the Worlds #Miltary and #Citizens with a Vaccine Bio weapon. 165 million Americans accepted the jab. Millions &amp; millions  worldwide. Pray we need #Miracle to save us at this point,1,1,2,2021-08-05,1,0,1
791440926707253248,2021-01-12 03:28:44+00:00,1348834268089364486,en,16,0,2,24,Twitter for Android,"Not sustainable  if you are a MINK ! Article states that  mink farming is sustainable  because minks eat byproducts, their manure makes #biogas and #biofuel, and #cosmetics  are made from their fat. The same positive things could be said about Humans used in #China and #TCM. https://t.co/9cfYurPtNv",0,0,2,2021-01-12,1,1,1
1220778957689278470,2021-12-10 07:58:52+00:00,1469215021125156868,en,10,0,0,8,Twitter for iPhone,"Having some law in place to stop good coming from #xinjiang is a good start .. but not enough for what #CCP has done. #China need to pay the price for carries out #uyghurgenocide! These real #criminal need to be investigated and charged!
#fuckccp #boycottchina #noBeijing2022 https://t.co/LUxodhZ05X",1,1,2,2021-12-10,1,0,1
1396713076255170562,2021-10-31 10:50:15+00:00,1454762637275766797,en,4,0,0,3,Twitter for Android,"Why to #Ban #China products ❓

#China responsible for

‼️ #COVID19 ✔️
 
‼️Trying to capture our land ✔️

‼️ Killing our soliders

‼️ Funding #Pakistan

Isn't this enough ❓

#Say_No_To_China_Products https://t.co/9qeYk77q3P",1,1,2,2021-10-31,1,0,1
1473846224616767491,2021-12-27 08:58:02+00:00,1475390505710194691,en,0,0,0,0,Twitter for Android,"The #EthiopianGovernment, #Eritrea, #Turkey, #China #UAE and #Eran are playing main characters to #TigrayGenocide.
#KnowMore
#TigrayFamine 
#NoFlyZoneInTigray 
#AllowAccessToTigray",1,0,0,2021-12-27,0,1,1
20113018,2021-11-23 07:16:04+00:00,1463043656164593664,en,0,0,0,0,Twitter for iPhone,"🚨🚨🚨🚨
OH ABSOF^*KINLUTELY NOT‼️

THEY WOULD HAVE TO KILL ME FIRST. 
MY BLOOD IS BOILING RIGHT NOW 
🤬🤬🤬

#CHINA IS AN #EVIL PLACE 👿
#chinastopkillingpets  https://t.co/iIbLVkdbA7",1,1,2,2021-11-23,1,0,1
1102220739544006657,2021-03-31 04:23:14+00:00,1377114236988444678,en,0,0,0,0,Twitter Web App,"How can we get rid of #China?
#نه_به_قرارداد_۲۵_ساله 
#ChinaGetOutOfIran
#No2IRChinaTreaty 
#No2ChinaIRAccord",1,1,2,2021-03-31,1,0,1
1404284014710644736,2021-11-25 00:47:42+00:00,1463670696119181314,en,0,0,0,0,Twitter Web App,The US should counter the hypersonic weapons from China and Russia with Joy Behar. Her shrieking is worse than Black Canary. #joybehar #hypersonic #russia #china #gargoyle #loud #obnoxious #theview #communist #yikes #hideous #blackcanary https://t.co/l397MhbFBh,1,0,0,2021-11-25,0,1,1
1437294282189254656,2021-12-04 20:40:34+00:00,1467232383556624394,en,0,0,0,0,Twitter Web App,All major viruses come from Asia and Africa. Who eats bats n rats with shark fin soup? Who makes sex with monkeys? Look at history. Some one should tell them to stop!!! #China,1,1,2,2021-12-04,1,0,1
132733246,2021-06-01 17:51:30+00:00,1399785692473987076,en,1,0,0,0,Twitter for Android,It's true....maybe if they stopped eating every moving thing on earth-- these damn viruses will go away. #China #BirdFlu #NewStrand,1,1,2,2021-06-01,1,0,1
1287778426284212230,2021-08-19 03:48:52+00:00,1428202276418506752,en,6,1,1,2,Twitter for Android,"#china why dont you open border for students. We are ready for all tests you need to proof for we are not viruses and ready for quarantine too. Then where's the problem, we are vaccinated your country safe then what problem to call us back? @MFA_China @zlj517 @SpokespersonCHN",1,1,2,2021-08-19,1,0,1
499556666,2021-09-07 04:09:13+00:00,1435092769362481153,en,1,0,0,1,Twitter for iPhone,"Fuck you @ASEAN , Fuck you #China.
Here comes our D-Day.
We will wack you all #Military Terrorists.
#WhatsHappeningInMyanmar 
#DDay",1,1,2,2021-09-07,1,0,1
40527904,2021-06-28 17:45:37+00:00,1409568685942005760,en,0,0,0,0,Twitter Web App,"Purging the #China products, industries, businesses, and US property sold to china is way overdue. Purging of US companies &amp; agriculture selling food to china needs to be immediate. Why are chinese nationals still here? #GetToWorkAmerica we have 💩to throw away!",1,1,2,2021-06-28,1,0,1
970025070226677760,2021-06-05 16:16:11+00:00,1401211257961779203,en,2,0,0,0,Twitter for Android,China leaked covid thats fact. They created it in a lab and released it to attqck the world and test how effective it would be at killing people and more important shut down countries. #chinamadecovid #fuckchina #WuhanLabLeak #LabLeak #humanmade #biowarfare #cancelchina #China,1,2,2,2021-06-05,1,0,1
3292054260,2021-10-04 18:23:57+00:00,1445092343464534016,en,0,0,0,0,Twitter Web App,"If you think Hitler was bad, wait and see what Xitler brings to the world. Concentration camps, genocide and organ theft are unfortunately still tolerated by the world. Finally wake up!  #chinaisnazi #china  #FreeUyghurs #freechina #xitler #wumao #fightchina
#CCPLiedPeopleDied https://t.co/iwhjrNmthw",0,0,2,2021-10-04,1,1,1
360150006,2021-08-20 07:16:22+00:00,1428616884094586893,en,1,0,1,1,Twitter for iPhone,"China : lets put Uyghurs Muslims of our country in jail and keep thr small children in concentration camps and brain wash them
Also china : we support taliban
Taliban : China will help us develop our country. #Afghanistan #Afganisthan #Talibans #China #ChinaLiedPeopleDied",1,1,2,2021-08-20,1,0,1
1391311191897673730,2021-06-02 03:08:43+00:00,1399925921080090625,en,6,1,0,5,Twitter Web App,"20M peoples vaccination rate a day .
already vacinated 670M peoples. Students who want go back are vaccinated. they ready for quarantine.they ready for anytype test etc .
but still #china say no its dangerous.o dear china we cant do anything to remove ur fear

 #takeusbacktochina",1,1,2,2021-06-02,1,0,1
78322750,2021-04-08 20:38:14+00:00,1380258709604069381,en,0,0,0,0,Twitter Web App,"#boycott The Great reset Suck Ass #people

#TheGreatReset Will turn the #world into a #Russia &amp; china like #dictatorship #people, and we all know what #china / #Russia laws are like when it comes to #freedom of #speech yeah Go To #rehabilitation #camp,AKA, #Jail #WakeUp #world=?Y",1,1,2,2021-04-08,1,0,1
831369919551803392,2021-11-16 06:15:19+00:00,1460491654394118144,en,0,0,0,0,Twitter for Android,What a terrible thing to do and the fact that they used steel rods means they did it for fun @peta what do you have to say now. One innocent soul cried to death. These motherfuckers #China shouldn't be tolerated fuck their mothers. https://t.co/HPCHdVMWES,1,2,2,2021-11-16,1,0,1
1207835334240681990,2021-05-21 21:30:49+00:00,1395854620556021760,en,0,0,0,0,Twitter for Android,#LMAO first #ElonMusk takes a massive shit on #Bitcoin Now the #PRC flushes #ShitCoin like the fat turd #crytocurrency is down the toilet. #China #CRYTOCRASH  yeah assholes to the Moon HAHAHA https://t.co/rKsMV6je9v,0,0,2,2021-05-21,1,1,1
4135911557,2021-10-31 04:42:16+00:00,1454670032731000833,en,1,0,0,0,Twitter for iPhone,And any country that threatens to use nukes should get immediate sanctions from the international community. We should not put up with it just because you mass produce our junk. #China #COP26,0,0,2,2021-10-31,1,1,1
1391965294793428993,2021-06-08 23:45:20+00:00,1402411450568613890,en,1,0,0,0,Twitter for Android,"If youre white and call yourself a colonizer, you are cringe 
#socialism #feminism #communism #memes #eattherich #maga #weed #dank #marx #antifa #anarchism #lenin #blm #acab #ancap #libertarian #capitalism #freepalestine #altright  #dogs #cats #china #haha #biden #leftist",0,0,2,2021-06-08,1,1,1
1346046489575866369,2021-01-06 09:29:11+00:00,1346750650625916928,en,0,0,0,0,Twitter for Android,".@USArmy .@USNavy .@USMC

You have failed to protect #America

You have failed to fight against foreign and domestic threats.

#China has defeated you all without firing a single shot.

😂 Your country is DEAD!

CAPITALISM IS DEAD.
COMMUNISM RULES.

#GameOver #MAGA",0,0,2,2021-01-06,1,1,1
1466174340798496768,2021-12-13 18:30:23+00:00,1470461110570532867,en,0,0,0,0,Twitter Web App,"WE should NOT only BOYKOT #BeijingWinterOlympics but #China altogether! Do NO more business with 🇨🇳. STOP taking in Chinese immigrants + KICK 🇨🇳 out of #UNO and #WTO! Fact: #China, #Putin, #NorthKorea and #Iran are EVERYBODY's ENEMY!",1,1,2,2021-12-13,1,0,1
176523866,2021-11-08 14:44:47+00:00,1457720760626073606,en,0,0,0,0,Twitter Web App,"Whole world should blacklist Chinese fertilizers, China trying to kill Agriculture in Srilanka.
.
#BanChineseFertilizers #ChineseFertilizers #XiJinping #China @PMOIndia @narendramodi @POTUS @JoeBiden @ScottMorrisonMP @EmmanuelMacron @BorisJohnson @kishida230 @naftalibennett",1,1,2,2021-11-08,1,0,1
1415594487255023616,2021-11-13 15:48:52+00:00,1459548829880135686,en,0,0,0,0,Twitter for Android,Anyone still looking in to this? Those maniacs will eat all our fish in a few years! #CCPVirus #CCP #China #galapagos Make them stop now! https://t.co/NX2zeCBdMO,1,1,2,2021-11-13,1,0,1
1076081426532102144,2021-04-07 18:32:04+00:00,1379864566851571714,en,1,0,0,0,Twitter for iPhone,"In the #USA the #Uighurs are called „redskins“, „indians“, „blacks“ etc. and eventually killed by the #KuKluxKlan or shot for fun out of trains. Which is ofcourse much more democratic and „western“ than what the bloody yellow barbarians in #China do. #Boycott #Beijing",0,0,2,2021-04-07,1,1,1
86234086,2021-04-17 06:47:21+00:00,1383311100901425152,en,0,0,0,0,Twitter for Android,"This Chinese virus is sweeping lives again and people are still buying Chinese products. Bravo!!.
#China #bycottChina #StupidIndians",1,1,2,2021-04-17,1,0,1
1240982371270184966,2021-11-20 09:54:20+00:00,1461996322442014726,en,1,0,0,0,Twitter for Android,Release #PengShuai . This is #china where female are not safe. #CCPChina  is goon they are showing their party holy but #insidechina people are not safe. one statement against #CCP the person gone disappear. Like #JackMa . #XiJinping is terrorist,1,1,2,2021-11-20,1,0,1
534091198,2021-12-10 00:01:49+00:00,1469094967482191873,en,2,0,0,1,Twitter for iPhone,"Hey @nbc. Just saw you plugging the #BeijingOlympics, you soulless fucks. You can't pretend you don't know #China is imprisoning, raping and murdering their #Muslim #Uyhgurs. And what about you @iocmedia ? Disgusting you awarded the murderous #CCP the #Olympics. @NBCOlympicTalk https://t.co/DV12MooTvx",0,0,2,2021-12-10,1,1,1
823020066941927424,2021-06-21 14:42:39+00:00,1406985924114882569,en,0,0,0,0,Twitter for Android,Is it time for #America to get #Reparations FROM blacks for putting up with #blacks ?? &amp; then send them ALL to #China https://t.co/mWU2mYtkuZ,1,0,0,2021-06-21,0,1,1
1238982826462081025,2021-07-20 14:49:27+00:00,1417496883497472010,en,0,0,0,0,Twitter for iPad,"China doesn't scare us! Furious #UK fires back after Beijing's nuke threat to #Japan 

#BoycottChina #BoycottChineseProducts
#BoycottMadeInChina #SanctionChina
#ChinaMustFall  #ChinaVirus #China

https://t.co/eygEnPIAFW",0,0,2,2021-07-20,1,1,1
73825664,2021-12-21 04:38:49+00:00,1473150945068388357,en,17,0,1,7,Twitter for Mac,"#CCP #China’s bridge collapse brings forth chinks in reporting.
Collapsed bridge section only 125m long&amp;not 500m as reported by @ChinaDaily.
Ground photo vividly indicates 2 trucks parked in lay-by lane were NOT overloaded.
Poor engineering&amp;cheap construction seems tobe the cause https://t.co/1iiNmJZLDt",0,0,2,2021-12-21,1,1,1
3558925157,2021-01-19 22:14:23+00:00,1351654263706038278,en,0,0,0,0,Twitter for Android,#China #ChinaVirus If you had left those bats the fuck alone instead of catching them to experiment on in your sinister Wuhan lab and putting them in cages in your disgusting whet markets then the whole world wouldn't be in this shit storm we are in #blamechina,1,2,2,2021-01-19,1,0,1
1008339275937648641,2021-07-22 12:28:39+00:00,1418186225442299906,en,0,0,0,0,Twitter for iPhone,#China~DEVELOPING NATION?My FOOT~take all their privileges away-STOP BUYING ALL CHINESE get them &amp; Muslims OUT of your country!#USA #UK #EU,1,1,2,2021-07-22,1,0,1
1324276240564559877,2021-03-22 22:39:05+00:00,1374128527075901445,en,1,0,0,1,Twitter for iPhone,"You mess with the Philippines, you mess with us, China!

#WestPhilippinesSea #FuckTheChineseGovernment #FuckXiJinPing #China #Philippines",0,0,2,2021-03-22,1,1,1
1363644375041859589,2021-12-27 13:44:07+00:00,1475462499847720962,en,2,0,0,3,Twitter for iPhone,".Africans are being killed by drones from #China, #Turkey, and #UAE. These new superpowers are hemming Africans up economically while supporting authoritarian regimes. Stop #Tigraygenocide. 
#TigrayIsAfrica @HopeOlaide @StephanieBusari 
https://t.co/7wevwwh48N",1,0,0,2021-12-27,0,1,1
984606104180015106,2021-05-23 22:09:36+00:00,1396589153060544513,en,1,0,0,1,Twitter Web App,"IF @michael_saylor AND #China GETS INTO A FIGHT I PUT 20 MIL ON SAYLOR, F*** CHINA OVERLEVERAGED F*** WE WILL ROB YOU #XRP #DOGE #SAFEMOON #ASS #BTC #CryptoNews THATS WHY #AMERICA HAS 💎🙌",1,1,2,2021-05-23,1,0,1
290070990,2021-08-16 10:34:21+00:00,1427217157562109952,en,0,0,0,0,Twitter for Android,"#China ha the #Guds, India has the #Thugs",0,0,2,2021-08-16,1,1,1
1353101140133470209,2021-03-18 03:58:57+00:00,1372397085924810756,en,0,0,0,0,Twitter Web App,"A lot of Chinese chicks are actually Korean. 

#Korean
#China, you so know",1,1,2,2021-03-18,1,0,1
321335518,2021-06-08 16:43:06+00:00,1402305192071098372,en,0,0,0,0,Twitter for iPhone,"Y don #UN #PeaceKeeping convert2 #UNForce n put an end 2human sufferings caused by maniacs in #Myanmar, #NKorea, #HongKong, #China etc., UN shud no more b mute spectators",0,0,2,2021-06-08,1,1,1
1411747332350152704,2021-07-07 09:57:17+00:00,1412712316584538112,en,0,0,0,0,Twitter for iPhone,"Fuck you #china you caused this madness , i hate ur fuckin guts , u ruined our fuckin life and u should all burn in hell whoever involved in this shit #covid , did u really had to eat bugs and shit , dafuq is wrong with u , nasty just nasty .",1,1,2,2021-07-07,1,0,1
949311098125275137,2021-07-14 16:27:45+00:00,1415347292899614724,en,1,0,0,0,Twitter for Android,"#Taliban wud do well fr #Afghanistan and #SouthAsia if only they see d sweet spot their country can be in by embracing d 3 giants around it..#Pakistan #China #India, now tht aliens from far beyond hv left. The 3 shd not play big brother.",1,1,2,2021-07-14,1,0,1
1274234185021034496,2021-06-09 20:16:51+00:00,1402721375291428871,en,49,0,0,13,Twitter for Android,"👍👍 Fucking By Dildo 👍👍

#porno #horny #sex #amateur #hot #beautiful #tiktok #sexy #milf #adult #nsfw #wife #pussy #tits #ass #china #fuck #Girlfriend #clit #anus #vagina #nails #Chinese #cunt #legs #labia #tits #Feet #anus #lips #clitori #anal #dildo #nipples #fucking #girl https://t.co/q0R0GKgy7F",1,2,2,2021-06-09,1,0,1
701341421349941248,2021-03-23 12:12:43+00:00,1374333282410622978,en,1,0,0,0,Twitter for iPhone,#China Get Out of our Territory!!!,1,1,2,2021-03-23,1,0,1
558805779,2021-05-22 23:50:47+00:00,1396252230139879427,en,0,0,0,0,Twitter for Android,#China is a dangerous cesspool country. The world must unite and stop the turds from doing this. @globaltimesnews https://t.co/n3DbCHMVGA #XiJinping @HuXijin_GT @ChinaDaily #chinatoday #invasion,0,0,2,2021-05-22,1,1,1
1443101591763046403,2021-12-07 10:27:47+00:00,1468165333731225600,en,0,0,1,0,Twitter for Android,Russia is going to invade Ukraine.  China is going to invade Taiwan. @JoeBiden is weak ! This is what happens when you are weak! #China #LetsGoBrandon TRUMP WOULD NEVER ALLOW THIS ! THEY WILL BE SORRY! WE NEED TRUMP BACK . CHINA NEEDS TO BE HELD ACCOUNTABLE FOR KILLING MILLIONS,1,1,2,2021-12-07,1,0,1
264333941,2021-03-04 01:17:46+00:00,1367283089156800515,en,0,0,0,0,Twitter for iPhone,"#WTF ? Why are we enabling foreigners to kill us including China who created and distributed the #China virus to slaughter us, #ChinaJoe ? https://t.co/swRu6UPCIb",1,1,2,2021-03-04,1,0,1
1369120885345550345,2021-06-21 20:33:02+00:00,1407074099109707781,en,9,1,1,9,Twitter Web App,"Dear Heavenly Father &amp; Jesus our Lord &amp; Savior, 

PLEASE SEND YOUR ANGELS TO STRIKE DOWN #China #Chinese😈engaging #Yulin2021! 

#YulinDogMeatFestival👹#Yulin! 

@TheChineseGovt ARE ABJECT CAVEMEN &amp; MONSTERS TORTURING #Dogs #DogsOfTwitter! 

#SaveTheDogs!!!!!

#BoycottChina!!!!!",1,1,2,2021-06-21,1,0,1
1246313685607272449,2021-04-03 04:16:20+00:00,1378199663204044801,en,0,0,0,0,Twitter for iPhone,"We need clean cotton! 
Look how they did to your nigger. 😭
#XinjiangCotton #Xinjiang #China #BlackLivesMatter https://t.co/liMfZIV3UW",0,0,2,2021-04-03,1,1,1
