Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,CARDIFFNLP_ROBERTA_PREDS,hateXplain_PREDS,COVID_HATE_BERT_PREDS,COVID_HATE_BERT_PREDS_bin,hateXplain_PREDS_bin,voting_results
203624,203624.0,203624.0,1.42369212856832e+18,2022-01-17 08:59:30+00:00,1.4830010187071652e+18,en,10.0,0.0,1.0,1.0,unk,"my new Chinese slut
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 https://t.co/i7wmDgNqxI",0,0,2,1,1,1
223252,223252.0,223252.0,14272784.0,2022-01-08 08:52:29+00:00,1.4797377632515564e+18,en,1.0,0.0,2.0,1.0,unk,"This is in China. Wake up America. Keep on with the bullshit, and giving more power to our government. Joe would love to toss you in here to curve the spread.
#covid #chinacamps #camps #china #letsgobrandon #covidcrazy #crazy #humanrights #freedom #DoNotComplyEVER https://t.co/FHxK5qrnSW",1,1,2,1,0,1
180525,180525.0,180525.0,1.2214256782619238e+18,2022-08-02 15:14:21+00:00,1.5544857633242235e+18,en,2.0,0.0,1.0,1.0,unk,"Ahahahah fucking chineese, Pelosi arrived with a big middle finger #Taiwan #china #chinese #covid #pelosi",0,0,2,1,1,1
27518,27518.0,27518.0,1.5525360831869747e+18,2022-12-21 05:28:39+00:00,1.6054350545571103e+18,en,343.0,0.0,1.0,33.0,unk,"Ravage my pussy~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs #egirl https://t.co/Tpbf9CdzJg",1,0,0,0,1,1
13121,13121.0,13121.0,1.28896374690859e+18,2022-09-26 02:05:43+00:00,1.5742186313277604e+18,en,14.0,0.0,0.0,0.0,unk,"White men fuck me harder when I tell them I've never had white cock before.

#asianbaddie #Asian #Asiandoll #Asianslovewhite #asiangonewild #China #Japan #korea #Chinese #Japanese #Korean https://t.co/qDYkquSG0r",1,1,2,1,0,1
69655,69655.0,69655.0,1.5591933458045379e+18,2022-12-07 02:05:12+00:00,1.6003104245155144e+18,en,0.0,0.0,1.0,0.0,unk,"FUCK YOU, #DINGXIPING. 

I'D RATHER BE DEAD, THAN GET w/ UR #UGLY, OLD, CHINESE #COMMUNIST, PEDOPHILE ASS. 

YOU'RE STILL A F%CKING COMMUNIST. A PATHETIC SEXIST, #CONTROLLING

INSECURE, #NARCISSIST

#PEDOPHILE- LIKE #HOLLYWOOD. 

SHAME. #FRANCESMACDORMAND #OSCARS #CHINA 

-SC 🦕 https://t.co/f51xhgvB9z",1,2,2,1,0,1
13126,13126.0,13126.0,1.28896374690859e+18,2022-09-26 02:04:26+00:00,1.5742183082658406e+18,en,12.0,0.0,0.0,0.0,unk,"White men fuck me harder when I tell them I've never had white cock before.

#asianbaddie #Asian #Asiandoll #Asianslovewhite #asiangonewild #China #Japan #korea #Chinese #Japanese #Korean https://t.co/8MHmlUZmld",1,1,2,1,0,1
79055,79055.0,79055.0,863784560.0,2022-03-05 00:21:31+00:00,1.4999028951136584e+18,en,0.0,0.0,0.0,0.0,unk,"Now that the world knows what #PutinWarCriminal is capable of, World, beware of China. #China #ChinaRussia #ChinaRussia #ChinaTaiwan #StopRussia #NoFlyZoneInUkraineNow #StandWithUkraine️ #Zelensky #ZelenskyyIsAWarHero",1,1,2,1,0,1
142367,142367.0,142367.0,1.28896374690859e+18,2022-02-10 02:21:56+00:00,1.4915982767302656e+18,en,17.0,0.0,0.0,0.0,unk,"What punishments should white men prepare for #Asian slut-traitors who defect to #China  ? 

#Eileen_Gu #EileenGuTraitor #Chinese #chinesecommmnistparty https://t.co/TzkQFwZuRa",1,2,2,1,0,1
242486,242486.0,242486.0,80304866.0,2022-07-11 04:12:07+00:00,1.5463465722160292e+18,en,2.0,0.0,2.0,0.0,unk,#SriLankaCrisis Sri Lanka 🇱🇰 needs help to get back a legitimate government in place!!! Empathy is needed by the citizens there!!! #china #shylocks are strictly out of bound beyond Sri Lankan geographical boundaries!!! #China stay out of it as you have proven your uselessnessPAK,0,0,2,1,1,1
16016,16016.0,16016.0,1.2271430317212099e+18,2022-09-24 21:42:26+00:00,1.5737899859370148e+18,en,3.0,0.0,0.0,0.0,unk,Someone dm me to Snapchat my sexy gf and see if she’ll cheat  #horny #cock #dickrate #cumslut #dom #nudes #tits #hornyaf #sext #cockrate #cumtribute #nsfw #bigdick #tits #ass #fuckme #hardcock #slut #whore #anal #cocktribute #mistress #slave #femdom #CuckoldHusband #China,1,0,2,1,1,1
49015,49015.0,49015.0,1649986562.0,2022-03-15 09:51:40+00:00,1.503670256942084e+18,en,0.0,0.0,0.0,0.0,unk,"#America #Propaganda really want WW3 #Ukraine️ coward #Zelensky kidnaped foreigner in its country
what reaction if same face by #America or #coward_america + #virus_china, hope #china left their prople and try only save #CCPChina &amp; #AmericaFirst go on other planet 😇",1,1,2,1,0,1
29097,29097.0,29097.0,1.604816279893844e+18,2022-12-20 15:35:12+00:00,1.60522531097856e+18,en,1.0,0.0,0.0,0.0,unk,"Our government has been bought, that's why.  https://t.co/kjbus5SwFK #TikTok #marcorubio #CCP #trump #maga #Republican #buildthewall #2ndAmendment #Karen #lizwheeler #DemocratsHateAmerica #china #elonmusk #thehumanlie #police #wellbeingcheck",1,0,1,0,1,1
107589,107589.0,107589.0,1.4986961581847224e+18,2022-05-14 10:19:23+00:00,1.5254205042193613e+18,en,27.0,0.0,1.0,4.0,unk,"♠️Harder♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/1Q7axAyPqA",0,0,2,1,1,1
209270,209270.0,209270.0,14219959.0,2022-10-19 17:50:22+00:00,1.58279127900792e+18,en,0.0,0.0,1.0,0.0,unk,"Dear Aliens. We, the people of this planet called Earth 🌍 are about to nuke ourselves to death. Can you please beam up a few governments before that happens? Then we sleep better. Thanx! Nanoo nanoo 💥⚡️✨👽 🛸 #nanoo #usa #russia #ukraine #china #pakistan #iran #SaudiArabia #EU",1,1,2,1,0,1
96647,96647.0,96647.0,1.4971709007682068e+18,2022-02-26 21:30:15+00:00,1.4976854664428708e+18,en,2.0,0.0,0.0,0.0,unk,"#Finns!  #Karelia is waiting for you.
 #Japanese, Kurils must be yours again!
 #Germany, how much can the remains be allowed to be emptied at Kant's tomb in #Königsberg?
 #Ichkeria, gain independence, get rid of the parasite!
 #CHINA!  You know what to do!",1,1,2,1,0,1
71753,71753.0,71753.0,1.16387679962291e+18,2022-03-07 17:49:33+00:00,1.5008914168551997e+18,en,28.0,1.0,1.0,19.0,unk,"This women deserve to live freely with her children and grandchildren.
#China  Shoul release all those innocent #Uyghurs. Stop #genocide @ChinaEmbTurkey
You should be shame of yourself @SpokespersonCHN https://t.co/2FL15OJLHl",1,2,2,1,0,1
36279,36279.0,36279.0,23026561.0,2022-09-18 04:39:32+00:00,1.571358236418216e+18,en,0.0,0.0,0.0,0.0,unk,Everyone of THESE TAIWAN EARTHQUAKES ARE CAUSED BY #CHINA AND THEIR LIVE SHELLING..... FUCK AN EXERCISE THEY ARE TYRANTS PERIOD ALONG WITH RUSSIA !!! #ClimateEmergency #EARTHQUAKESNDIVERSEPLACES #,1,1,2,1,0,1
175257,175257.0,175257.0,1.5545198070471352e+18,2022-08-02 20:29:56+00:00,1.5545651820428124e+18,en,0.0,1.0,0.0,0.0,unk,"China should invade. America makes guns, America is a scum that dropped a nuke A gathering of Russia and China to tear America to pieces I'm a professional baseball player in Japan I surpassed Shohei Ohtani nuke america Permission to be smashed to pieces
Taiwan 
#China 
#USA",0,0,2,1,1,1
159184,159184.0,159184.0,1.5766024137206374e+18,2022-11-07 23:27:20+00:00,1.5897614491064934e+18,en,11.0,0.0,1.0,0.0,unk,sending my dick to everyone who like or dm me🍆#dick #cock #dickrate #wanking #jerkoff #cum #horny #sext #tradenudes #nudes #bigdick #hardcock #hornyteen #nsfwtwt #nsfwtw #bwc #wanking #nude #penis #trade #hot #asian #china #thai #japan #PINTOSAWARDS #cum #german #bi #gay #horny,1,0,0,0,1,1
198862,198862.0,198862.0,1053176113.0,2022-07-29 01:48:20+00:00,1.5528333701319475e+18,en,0.0,0.0,0.0,0.0,unk,"A global recession.
Inflation at an all time high.
Evergrande going under.
Monkeypox Outbreaks
Food Shortages. 
Systemic Identity “Fuckery”

Someone just hit the “end it all” button already.  

#world #monkeypox #evergrande #recession #inflation #StockMarket #China #USA",0,0,2,1,1,1
24686,24686.0,24686.0,1.5525360831869747e+18,2022-12-21 23:04:01+00:00,1.6057006461952778e+18,en,55.0,0.0,1.0,3.0,unk,"Rating dick pics~ Dm me your finest cocks

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs https://t.co/shiocnw0iL",1,0,0,0,1,1
262497,262497.0,262497.0,1.4780197085740605e+18,2022-07-01 11:06:02+00:00,1.542826861322838e+18,en,0.0,0.0,0.0,0.0,unk,"#UyghurGenocide
Why are we allowing ethnic cleansing against Uyghur people in #China. Governments around the world put an embargo of Chinese trade and end this nightmare. #ChinaExposed #CCPLiedPeopleDied",1,1,2,1,0,1
116080,116080.0,116080.0,1.4451268547178045e+18,2022-08-18 02:32:37+00:00,1.5600922737269883e+18,en,0.0,0.0,0.0,0.0,unk,"#AmericaIsFullOfShit
#AmericaSucks
@IngrahamAngle 
@FoxNews 
#AxisOfEvilFan

How the Fck is China Communist AND using Slave Labor? Same bullshit the North said to start the Civil War. #China #Russia #India #México
Adding the E would be a crime. #EuropeSucks",1,1,2,1,0,1
43357,43357.0,43357.0,1.253348601255932e+18,2022-06-10 17:02:20+00:00,1.5353063824377528e+18,en,1.0,0.0,0.0,1.0,unk,"RUst sucks now bc of the update. fuck me hard, fuck u and fuck rust #Rust #Haaland #China #Kondolerer",0,0,2,1,1,1
108584,108584.0,108584.0,1.1021426434195415e+18,2022-02-24 01:09:04+00:00,1.4966533709494723e+18,en,1.0,0.0,0.0,0.0,unk,"PREDICTION
#China will never attack on #India itself. But when Muslims will attack, things will be very bad, then China will attack India, to eliminate  Adharma, Unrighteous, n bring peace to lands. China will be used by mahaYogi then.",1,1,2,1,0,1
141881,141881.0,141881.0,1574628661.0,2022-02-10 07:37:04+00:00,1.4916775833475277e+18,en,0.0,0.0,2.0,0.0,unk,"https://t.co/GQFcJyPDjZ
Its #China all the way at the #WinterOlympics2022 
Even the #American athletes are of #Chinese origin!
And if not, then they are disqualified (like the #koreans )
Or physically pulled back (#Hungarian )by the #chinks
dictatorship at #BeijingWinterOlympics",0,0,2,1,1,1
186572,186572.0,186572.0,1.5133121866298696e+18,2022-04-11 05:30:50+00:00,1.513389088178684e+18,en,0.0,0.0,0.0,0.0,unk,You hear Tom a china woman has an ancient way of milking ya of your sorrows #deadwood #china,1,1,2,1,0,1
88384,88384.0,88384.0,286719378.0,2022-11-30 17:52:05+00:00,1.5980120003068928e+18,en,0.0,0.0,0.0,0.0,unk,"#DogFurJacket #China 
On Chinese fur farms: ""The foxes, minks, rabbits, dogs and cats live crammed together in tiny wire cages with no shelter from rain, cold weather or the scorching sun, and the animals are deprived of even the most basic care.",0,0,2,1,1,1
106292,106292.0,106292.0,1.2817876188715418e+18,2022-11-27 21:06:00+00:00,1.5969736401924465e+18,en,4.0,1.0,0.0,3.0,unk,"#China is at a point of self-destruction, China have people, many people,all this it may end in a genocide that will make an unexpected change as a result of this, people will seek survival, Let's consume what is ours, ""made in #USA"" not what a country of slaves produces",1,2,2,1,0,1
116948,116948.0,116948.0,1081336062.0,2022-02-20 23:32:31+00:00,1.4955419085293773e+18,en,7.0,0.0,2.0,2.0,unk,"So #China #RedsUnderTheBed #LaserBeams didn't work for the #lnpdickheads #nswpol so LET'S BASH THE UNIONS AND TRY TO BLAME IT ON THEM 
FUCK YOU #LNPAreTheSecurityRisk #ScottyTheTrainDriver #ScottythePsycho #sitdownboofhead #Dutton #MSMComplicit DO BETTER FFS #VoteThemAllOut https://t.co/PSt3oFfw4P",1,0,2,1,1,1
15521,15521.0,15521.0,474238498.0,2022-03-25 16:29:15+00:00,1.507394188760916e+18,en,0.0,0.0,0.0,0.0,unk,"no #CHINO OR #CHINA
No fucking #asians #race CALLED  #SINO NO FUCKING #HAN there was never ever fucking #CHINA that's #colonial #racist name. Never in existence! NO #india
UNTIL AFTER #COLONIALISATION
#TRANSLATED #FALSEFLAG #falseprophets #Sinicizitation
https://t.co/vZfSZ1WVdZ",1,0,2,1,1,1
63934,63934.0,63934.0,1897840934.0,2022-03-10 13:14:20+00:00,1.501909320778326e+18,en,0.0,0.0,0.0,0.0,unk,"PEOPLE SHOULD NEVER FORGET, it is #CHINA who is behind this MURDER and DEVASTATION in #UKRAINE, as everyone knows that WITHOUT #Xi Jinping's BACKING there is NO WAY THIS MAD-MAN #PUTIN - aka WAR CRIMINAL...aka #HITLER-REBORN...would have #INVADED.
Is #Taiwan NEXT?",1,1,2,1,0,1
143897,143897.0,143897.0,1960905264.0,2022-08-08 13:58:43+00:00,1.556641056368005e+18,en,6.0,0.0,0.0,4.0,unk,"ALL YOU URGERS OF WAR,
CONSIDER
Korea
Vietnam
Iraq
Afghanistan
ALL wars the US has LOST or CAVED ON!
The US empire is ROTTEN and DYING!
Australia MUST GO NEUTRAL
ASAP!
The US Military Industrial Complex WANTS a WAR with #China 
BUT,
IT WON'T BE THEM WHO SUFFERS!
#WorldPeaceNow",1,1,2,1,0,1
191120,191120.0,191120.0,1.251557079246164e+18,2022-08-01 01:23:50+00:00,1.5539143694398423e+18,en,0.0,0.0,0.0,0.0,unk,"#China 🇨🇳 #CCP
#StopCrapProducts
A lot of crap #products are coming out of #China 
Time for other countries to  produce #quality products
#BoycottChina products
#Boycott #CopiedInChina 
#plasticpollution #Climate
#USA 🇺🇸 #UK 🇬🇧 #EU 🇪🇺",1,1,2,1,0,1
3515,3515.0,3515.0,1359215119.0,2022-12-29 06:23:00+00:00,1.6083478348514632e+18,en,0.0,0.0,0.0,0.0,unk,"We can not let #Chinese leave #China. Have we not leaned anything? #ChineseCovidDeaths #ChineseDrama 

Lock #chinalockdown &amp; let them deal own problem. Enough already #ChinaCovidSurge #stayhome #CovidIsntOver #pigs #animals",1,1,2,1,0,1
63342,63342.0,63342.0,1.5525360831869747e+18,2022-12-08 23:23:23+00:00,1.6009944800686367e+18,en,154.0,0.0,0.0,25.0,unk,"Threesome anyone? Dm to rp~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #fakecum #threesome https://t.co/Ugsa39cxm5",1,0,0,0,1,1
152197,152197.0,152197.0,474238498.0,2022-02-06 15:35:55+00:00,1.4903485377453425e+18,en,0.0,0.0,0.0,0.0,unk,"#china land of the #chink #colonial #slaves &amp; desert #barbarian  #HAN #ghenhkiskhan who took down our empire, took away your #freedom, force you to worship their no morals having #monkey ass as your #king #gods? #Chang to #colonialist racist name #china?😢
https://t.co/JkkNObRJaC",0,0,2,1,1,1
180145,180145.0,180145.0,1.368831276346536e+18,2022-08-02 15:26:15+00:00,1.554488756803375e+18,en,15.0,0.0,3.0,1.0,unk,"In order to ensure the safety of the people of #Taiwan Province, and indeed the people of the world, #China will never be the first to start a war. Do you really think China is afraid to shoot down her planes? Otherwise WWIII will definitely come to your fucking doorstep. #Pelosi",1,1,2,1,0,1
64631,64631.0,64631.0,9.042865217163796e+17,2022-03-10 08:23:30+00:00,1.5018361281768612e+18,en,0.0,0.0,1.0,0.0,unk,"#PeterDutton #AnthonyAlbanese we couldnt stop #China in our wildest dream , they can invade us tomorrow during smoko time, unless weve got #NuclearICBM ie #MAD - Mutual Assured Destruction -all weve got is lamingtons &amp; pavlovas to through at the Invaders #auspol #Scomo",1,1,2,1,0,1
135794,135794.0,135794.0,1.5138689415249715e+18,2022-05-01 23:51:18+00:00,1.5209137871628739e+18,en,0.0,0.0,0.0,0.0,unk,"IT IS #RUSSIA; #CHINA; #NORTHKOREA; #IRAN; #CUBA; #VENEZUELA WHOM PLOTS &amp; WANTS TO DESTROY THESE ""UNITED STATES OF AMERICA"" &amp; WITH NUKES WHOMEVER HAVE THEM AKA #JEALOUSY, BUT NOT U.S.OFA. PLOTTING TO ATTACK RUSSIA; CHINA; IRAN &amp; NORTH KOREA, ETC. THEY HAVE NOTHING WE WANT/#GOAWAY",1,1,2,1,0,1
63348,63348.0,63348.0,1.5525360831869747e+18,2022-12-08 23:20:18+00:00,1.6009937041979187e+18,en,195.0,0.0,0.0,30.0,unk,"Fuck me harder~ Oh shit... You are so big!

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #fakecum https://t.co/jmc5LxImbr",1,0,0,0,1,1
93936,93936.0,93936.0,1.5882775949355008e+18,2022-11-29 17:45:55+00:00,1.5976480621719757e+18,en,0.0,0.0,0.0,0.0,unk,"#WEST WORLD #EUROPEANS HATED #XIJINPING AND #CHINA's DICTATORSHIP
OUR COMPANIES WILL LEAVE YOUR COUNTRY...
WE WANT YOUR COMMUNIST INVESTMENTS CANCELED AND OUTSIDE #EUR0PE AND #EUROPEANUNION

#HONGKONG #TAIWAN #USA #UK #LONDON #GERMANY #FRANCE #SPAIN #ITALY #SWIZERLAND #LUXEMBOURG https://t.co/itRNrpYrSC",1,1,2,1,0,1
156222,156222.0,156222.0,1.5170160821162312e+18,2022-04-23 07:13:18+00:00,1.517763527796306e+18,en,0.0,0.0,0.0,0.0,unk,"Shrinking law of the yellow-heads may open new way, a way to new world being possible to create. #China #chinalockdown #BLM monkee, hear me.",0,0,2,1,1,1
195858,195858.0,195858.0,2584680163.0,2022-10-24 14:07:27+00:00,1.584547118303232e+18,en,0.0,0.0,0.0,0.0,unk,"Capitalist, communist, Muslim, jew, or Hindu, nobody is happy with an empty pocket. The Chinese market will rally back up.  #china #xijinping #chinesestocks",0,0,2,1,1,1
21183,21183.0,21183.0,8.193757194155131e+17,2022-03-24 02:25:12+00:00,1.506819389118591e+18,en,1.0,0.0,0.0,0.0,unk,"Crue geans Ppl Sins ! 
✍️#China max crushed/controlled all wrong systems of #muslims/#Arabs, they shake/fear ! 
✍️Pak,Pok,etc all #hindus Nation's land. 22% Hindus became 2% in Pak, 2% Muslims became about 20% in #india. India failed to change/control 👻😈 s...Q?🙏

A:- Yes. https://t.co/BDOt5q1YDF",1,1,2,1,0,1
175601,175601.0,175601.0,1.4777270015449948e+18,2022-08-02 19:52:30+00:00,1.5545557625670083e+18,en,0.0,0.0,0.0,0.0,unk,Hey #China! I was wondering if you could help us latinos out by giving us some nuclear weapons? I bet I could bluff the U.S in to licking your assholes clean. Let's make them shit their pants. Come on just give me 2 nukes.,1,2,2,1,0,1
95832,95832.0,95832.0,1.0145886639324529e+18,2022-05-19 15:16:08+00:00,1.527307123755221e+18,en,1.0,0.0,1.0,0.0,unk,"#China Wants M.Bases in #Pak 
1) china Land Route to Middle East

2) China gets edge to mine Rare Earth Minerals from #Afg Easily

3) China can launch 2 front attack on Ind
@JoeBiden @JapanGov @narendramodi @ScottMorrisonMP 
Breaking pak is sol for all of our greater goof",0,0,2,1,1,1
34351,34351.0,34351.0,1.5525360831869747e+18,2022-12-18 22:54:54+00:00,1.6046111903234007e+18,en,126.0,0.0,2.0,11.0,unk,"What would you do to me?

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs #egirl https://t.co/nUTMI1aAW0",1,0,0,0,1,1
111052,111052.0,111052.0,1.5053576943159296e+18,2022-08-19 16:46:23+00:00,1.560669519034536e+18,en,0.0,0.0,1.0,0.0,unk,#China is a #shit on the face of the #world. #China want to turn every #beautiful #country into piece of #shit! Rightfully #Chinese #nationals use #gutteroil! And it's asshole #CPC #hydra #head must be crippled else there would be no durable peace in this world! Let's 🛑 china,1,2,2,1,0,1
92540,92540.0,92540.0,1.4986961581847224e+18,2022-05-20 23:09:33+00:00,1.5277886506998866e+18,en,4.0,0.0,0.0,0.0,unk,"♠️Satisfaction♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/mwvIMjpsmx",0,0,2,1,1,1
153539,153539.0,153539.0,474238498.0,2022-02-06 02:28:09+00:00,1.4901502921003172e+18,en,0.0,0.0,0.0,0.0,unk,"#nato in no #asian language is East Asia called #china Only in #english. no asian ppl from east asia called themselves #chinese in their own native tongue! only you racist #colonialist called us #chinese NOW IT IS OFFICIALLY CHINA LAND OF THE #CHINK? 
https://t.co/fZRoGXTXwy",0,0,2,1,1,1
85506,85506.0,85506.0,2552293932.0,2022-03-02 19:25:25+00:00,1.4991036023878656e+18,en,0.0,0.0,0.0,0.0,unk,Why not cutting off China also? Let them swim in all that russian money ? Cut them off from the West!! You are with it or against it  #RussianUkrainianWar #china we can handle it !!,1,1,2,1,0,1
36648,36648.0,36648.0,1.4986961581847224e+18,2022-06-14 03:08:06+00:00,1.536545990278361e+18,en,3.0,0.0,0.0,1.0,unk,"♠️Slow and always♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/R9jlMd7fAg",0,0,2,1,1,1
196770,196770.0,196770.0,1.5264828969150505e+18,2022-07-29 16:31:43+00:00,1.5530556804829716e+18,en,1.0,0.0,0.0,0.0,unk,"Everyone who lives in America today and won’t stand with America to face this war with China 🇨🇳 should leave our US COUNTRY immediately and consider themselves traitors to our nation. please hand your us passport you don’t deserve it 

#GODBLESSAMERICA #CHINA #USA",1,1,2,1,0,1
215500,215500.0,215500.0,1.2808226083768566e+18,2022-07-22 01:27:58+00:00,1.550291528437973e+18,en,0.0,0.0,0.0,0.0,unk,Why wouldn’t #trump #putin #china release pandemic to weaken world and start taking over the weak! #fuckusa,1,1,2,1,0,1
74237,74237.0,74237.0,1.28896374690859e+18,2022-09-03 03:22:50+00:00,1.5659031165324247e+18,en,235.0,0.0,5.0,29.0,unk,"After the pandemic is over, China needs to pay reparation to America for this virus, by offering free Chinese pussies for every white American man

#China #asian #Asiangirls #Chinese https://t.co/tpHBWlmy3x",1,2,2,1,0,1
135243,135243.0,135243.0,219274563.0,2022-08-11 00:20:53+00:00,1.5575224052494213e+18,en,0.0,0.0,0.0,0.0,unk,". . . of-course for security reasons we will not let #China build them, but rely on over-priced unreliable stuff from #US - we #whites must stick together, right?!!

#dumbStraya #auspol #yobboland #TradiesVille #RortALot #convictCulcha' #uneducatedWhites

https://t.co/Y6qTHqXLMy",1,0,0,0,1,1
28701,28701.0,28701.0,2902130034.0,2022-09-20 17:43:56+00:00,1.572280412977746e+18,en,0.0,0.0,0.0,0.0,unk,"These motherfuckers defrauding the government by stealing pandemic aid would stfu be SHOT in #China.
#JustSaying",1,2,2,1,0,1
83901,83901.0,83901.0,1.4986961581847224e+18,2022-05-24 11:41:01+00:00,1.5290649239884718e+18,en,20.0,0.0,0.0,1.0,unk,"♠️up and down♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/Juj1DQrxIU",0,0,2,1,1,1
254625,254625.0,254625.0,1.372662533883056e+18,2022-07-05 14:38:35+00:00,1.5443299029457142e+18,en,0.0,0.0,0.0,0.0,unk,"Guns kill people. Guns do what they are told. People tell guns to do terrible things. Americans have so many guns, too many. #GunsGottaGo #AmericanHypocrisy #Uvalde #Chicago #China #Ohio #AkronPD",1,1,2,1,0,1
107588,107588.0,107588.0,1.4986961581847224e+18,2022-05-14 10:20:37+00:00,1.5254208117247631e+18,en,1.0,0.0,0.0,0.0,unk,"♠️Get your ass up and let daddy in♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/H1nZoZWRj9",1,0,2,1,1,1
75971,75971.0,75971.0,1.4986961581847224e+18,2022-05-27 10:34:40+00:00,1.5301353898554327e+18,en,17.0,0.0,0.0,6.0,unk,"♠️to share is to love♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/i1AZ6fZUMb",0,0,2,1,1,1
159306,159306.0,159306.0,9.500328336780698e+17,2022-08-04 20:16:31+00:00,1.5552865797485076e+18,en,0.0,0.0,0.0,0.0,unk,"Why cant Nancy Pelosi fuck off and annoy someone else’s planet 

#NancyPelosi #china #Taiwan https://t.co/OCtuRFCsYv",1,1,2,1,0,1
97370,97370.0,97370.0,119782185.0,2022-02-26 15:17:46+00:00,1.4975917277580575e+18,en,0.0,0.0,0.0,0.0,unk,"If #China is supporting the #russianinvasion we should impose sanctions, and restrict travel to and from China as well. Putin will turn on China too. #PutinHasNoFriends #ChinaRussia #SeizeChineseAssets #NoMorePrada #NoMoreChanel #StopLuxuryGoodsToRussia #MakeItCount",1,1,2,1,0,1
27949,27949.0,27949.0,1.5321291201628283e+18,2022-06-17 13:55:45+00:00,1.5377961423181087e+18,en,0.0,0.0,0.0,0.0,unk,"WEST PEOPLE WANT STOP DOING BUSINESS WITH COMMUNIST COUNTRIES AND DICTATORSHIPS. 

GO TO TH HELL ...

ATACK UKRAINE  IS ATACK ALL WEST.

RUSSIA AND HIS PARTNERS WILL PAY THE SAME PRICE OF UKRAINE #EUROPE #EU #EUROPEUNION #CHINA #INDIA #FRANCE #UK #GERMANY #LUXEMBOURG #SWIZERLAND https://t.co/ANCNxj0krI",1,0,2,1,1,1
178191,178191.0,178191.0,1400585149.0,2022-08-02 16:35:09+00:00,1.554506095913214e+18,en,1.0,0.0,8.0,0.0,unk,"Chinese dogs have invaded East Turkestan and they are torturing the people living there. When the time comes, we will destroy all Chinese dogs.  You can see for which nation the Great Wall of China was built. #usa #china #pelosi #pelositaiwan #taiwanwar #taiwan #biden #pekin .. https://t.co/u9o42hamfP",1,1,2,1,0,1
10722,10722.0,10722.0,1.5787643414738657e+18,2022-12-27 03:45:25+00:00,1.60758340228232e+18,en,0.0,0.0,0.0,0.0,unk,CHINA IS DOOMED BCOZ OF VIRUS #chinacovid #China,1,1,2,1,0,1
