author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,COVID_HATE_BERT_PREDS,CARDIFFNLP_ROBERTA_PREDS,hateXplain_PREDS,date,COVID_HATE_BERT_PREDS_bin,hateXplain_PREDS_bin,voting_results
67027766,2020-06-16 07:50:18+00:00,1272798644601712642,en,0,0,0,0,Twitter for Android,"Terrible News. 2 Indian Army soldiers, 1 officer killed by Chinese troops in Galwan Valley😯Om Shanti.
Kick Out Chinese Companies. 
Why Should Enemy China be Allowed to Make Money From India 
#China #India #IndianArmy #GalwanValley #chinesearmy #BoycottChina #BoycottMadeInChina",2,1,1,2020-06-16,1,0,1
1011026495500738561,2020-05-26 20:46:32+00:00,1265383842132590592,en,93,5,17,32,Twitter for iPhone,Where are they from originally? Yep #china - greedy cheating always lying #china - we need to deport as many as possible and get #Australia being #Australia again #fuckchina #auspol  https://t.co/dVU19rfThl,2,1,2,2020-05-26,1,0,1
1219873966870990848,2020-04-16 20:39:33+00:00,1250886570376396805,en,22,1,12,16,Twitter for Android,"#CHINA IS A BLOOD SUCKING DEMON COUNTRY, A DISGRACE TO HUMANITY. HENCEFORTH #CHINA IS CURSED AND SHALL NEVER KNOW PEACE. ELOHIM GOD MUST SURELY DEAL THEM. https://t.co/x112LcLGSW",2,1,1,2020-04-16,1,0,1
1225628085258600451,2020-08-04 08:46:23+00:00,1290569762431365120,en,1,0,0,0,Twitter for Android,"China is the only one to blame for the outbreak of COVID-19 all over the world? Look at how America responded to COVID-19. Stop the black brothers from breathing? Of course, if Americans don't breathe, the virus won't spread #COVID19 #China #WHO",2,1,1,2020-08-04,1,0,1
1197137435521536000,2020-03-26 02:55:20+00:00,1243008605910994944,en,0,0,0,0,Twitter for Android,China is responsible for corona virus(Chinese virus). Xi jinping must resined And china will pay money by damege economy by Chinese virus.#ChineseVirus #ChineseVirus19 #XiJinping Hanta Virus #MakeChinaPay #ChinaVirus #China #WuhanVirus #BoycottChina #Chinese #bioweapon #ChinaLie,2,1,1,2020-03-26,1,0,1
1095941836529487872,2020-03-27 19:03:00+00:00,1243614514798456832,en,1,0,0,1,Twitter for Android,"Stop all trade with #China !!

Let Isolate globally.. #ChineseBioterrorism #ChineseVirus19",2,1,1,2020-03-27,1,0,1
1320872701599252481,2020-12-07 04:06:52+00:00,1335797901864288260,en,0,0,0,0,Twitter for iPad,#BIDENLOVESCCP-HE TOOK $10M f/CCP #China SHIPPED 12K LBS OF HUMAN HAIR 2 USA!#INTERCEPTED &amp;BELIEVED 2 HAVE BEEN TAKEN FROM IMPRISONED UIGHUR WOMEN! #BIDEN LOVES #Chinese Communist Party #CHINA WANTS 2 TAKE OVER USA-#GOD BLESS TRUMP! ONLY MAN W/BALLS 2 STOP CHINA! #MUST Win GA!,2,1,1,2020-12-07,1,0,1
507370013,2020-03-20 03:26:26+00:00,1240842105628397568,en,2,0,0,1,Twitter Web App,Close your FOOD Markets China!! You are going to get us all killed!! &gt;:(  #China #ChinaCoronaVirus I do not want spider on my rat brain today!! CLOSE THEM!!! And stop killing cats and dogs too! #ChinaLiedPeopleDied https://t.co/lkqCQ3ATRe,2,1,1,2020-03-20,1,0,1
105699495,2020-09-30 06:51:20+00:00,1311196918589132800,en,0,0,0,0,Twitter for Android,"The Only Way
Let us Save #Earth
Let us Save #Environment
Let us Free #Kashmir
Let us Break #Siege
Divide #Ladakh
Protect #India
Friend   #China
Save #Pakistan
Eliminate #Hate
Establish #Peace
Start. #Dialogues
Never #Wait
Speed #Traits
Will be #Late
All #Eliminate
MumtazAli",2,1,1,2020-09-30,1,0,1
1157221174629347328,2020-06-01 20:55:43+00:00,1267560479574110211,en,0,0,0,0,Twitter for iPhone,"Today, direct from #China (ordered on 22/03/20) I received my; #FuckOff you germy cunts #COVID19 face covering 🦠 https://t.co/vmHcSFkXhQ",2,0,0,2020-06-01,1,1,1
1265006639050035201,2020-06-16 17:21:39+00:00,1272942428719214597,en,0,0,1,0,Twitter for Android,"its time we should change our stupid racist approach of black n white people &amp; realize that one country is out there on a killing spree #China
Its time for their complete boycott &amp; their #madeInChina products otherwise their will be lot more sequels of CHINA VIRUS coming to us",2,1,1,2020-06-16,1,0,1
3405567623,2020-01-25 14:00:29+00:00,1221070338148179968,en,2,0,0,1,Twitter for Android,"新年快樂Happy New Year！🎉🎉
#ChineseNewYear To all my Chinese customers far and wide,  have a fantastic day. Its the year of the rat folks! #blackcowboycoffeeinchina #China https://t.co/iKhB1IgJ4x",2,0,0,2020-01-25,1,1,1
44399149,2020-04-15 06:34:53+00:00,1250311614730866690,en,12,0,0,3,Twitter for Android,"#China Why Are You, Treating foreigners In Your Country Like Slave?? 
Stop Being Racist!! 
#ChinaLiesPeopleDie #China #ChinaLiedPeopleDied #ChinaMustPay #ChinaIsRacist #ChinaVirus19 #China_is_terrorist #chinaracism #ChinaIsAsshoe #usaCoronavirus #USACOVID19 #America",2,1,1,2020-04-15,1,0,1
2889274562,2020-08-21 06:54:22+00:00,1296702164660826112,en,0,0,0,0,Twitter for iPad,The Future Coming To Your City Soon 😳 #Trump #USA #America #Russia #Europe #UN #WHO #UK #EU #DeepState #DrainTheSwamp #MAGA #Propaganda #China #Australia #Melbourne #melbournelockdown #US #Coronavirus #Covid19 #BillGates #auspol #Tech #Breaking #News #GatesFoundation #WakeUp https://t.co/kab1FCXSVU,0,1,0,2020-08-21,0,1,1
809855220,2020-02-07 03:19:21+00:00,1225620032006344704,en,0,0,0,0,Twitter for iPhone,#China You cunts!,2,0,0,2020-02-07,1,1,1
27868610,2020-04-29 14:46:36+00:00,1255508788574146562,en,3,1,1,1,Twitter for iPhone,Wtf!!!! The Communist Party of #China is the creature that should be WIPED OUT by #COVID__19 #fuckchina #ChinaVirus  https://t.co/RkAoN8Kfth,2,0,0,2020-04-29,1,1,1
1231105063768080384,2020-08-02 19:01:55+00:00,1289999889649160192,en,1,0,0,0,Twitter Web App,"The #Netherlands is the fourth-biggest producer of the prized fur after #Denmark, China, and #Poland with more than 160 farms across while Spain has 38 active mink breeding operations, most of them situated in northwestern #Galicia. 
#coronavirus #China
https://t.co/ZnIL1I5qfJ",2,0,0,2020-08-02,1,1,1
161706048,2020-09-24 21:17:49+00:00,1309240647094763520,en,0,0,0,1,Twitter Web App,"china no solo perdio su influencia en corea , sino tambien taiwan [spn] china not only lost its influence in korea, but also taiwan #china #hikikomori #stonybrookalum #scccalumni #remotelearning #tefl #toefl #goielts #esl",2,0,0,2020-09-24,1,1,1
1259314135260712962,2020-05-19 16:17:31+00:00,1262779428251279361,en,1,0,0,1,Twitter for Android,"FUCK #CHINA
#FUCKCHINA 
#CHINASUCKS
#DARKMONEY SUCKS

#POLITICIANSNEEDPAYCUTS",2,1,2,2020-05-19,1,0,1
771794540558770177,2020-04-28 03:07:19+00:00,1254970422657003521,en,0,0,0,0,Twitter for Android,"https://t.co/JrE3sWzvV8
Why @ABPNews have so much #OBSESSION for #WHO, these WHO Rascals are not helping #humanity in curing it, these Rascals are co-partner of #China in spreading this #Global #pandemic 😡
#WHOLiedPeopleDied #ChineseBioterrorism",2,1,1,2020-04-28,1,0,1
1322495496150306816,2020-12-29 10:06:11+00:00,1343860858397593601,en,0,0,0,0,Twitter Web App,"#muslim #slavery boycott #China ban all #chineseexports
slave labour for muslim fugees
'it's like living in hell'",0,1,0,2020-12-29,0,1,1
1238982826462081025,2020-11-13 12:47:10+00:00,1327231529605496832,en,0,0,0,0,Twitter for iPad,"Sunken boats. Stolen gear. Fishermen are prey as #China conquers a strategic sea 

#BoycottChina #BoycottChineseProducts
#BoycottMadeInChina #SanctionChina
#Chinamustfall #ChinaVirus

https://t.co/DzpexQrXVn",2,1,1,2020-11-13,1,0,1
1217900352168656897,2020-05-20 22:02:16+00:00,1263228574779289615,en,0,0,0,0,Twitter for Android,"#China is threatening everyone. First with their #ChinaVirus and now shitjinpig is saying he will give the world free ""vaccine"". Why isn't the whole world going Trump on them? How does one immigrate to Mars (asking for a friend)? #ChinaLiedPeopleDied",2,0,0,2020-05-20,1,1,1
1245377213710524416,2020-10-06 11:08:51+00:00,1313436051730432000,en,0,0,0,0,Twitter Web App,"When things go back to normal, remember who fucked it up. People lost jobs and families, died due to want of medical care. Plastic piled up, economies collapsed. 
#China did this. #NeverForgiveNeverForget #ChinaIsEvil #ChinaVirus #CCP_is_terrorist #ChinaLiedandPeopleDied",2,1,1,2020-10-06,1,0,1
378016027,2020-05-27 11:01:43+00:00,1265599056421756930,en,9,1,1,3,Twitter for Android,"My take on #chinaindiaborder stand-off on @hmtvnewslive 27 May 20

#China wants to discredit @narendramodi like they did to #Nehru 

#XiJinping wants diversion from #ChineseVirus qns

@AmitShah statement of ready to die for #COK and #POK is hurting them

https://t.co/4lpAiXPKzq",2,0,0,2020-05-27,1,1,1
1222926361636950016,2020-07-16 17:49:49+00:00,1283821150313705472,en,4,0,0,2,Twitter Web App,"Let's give a full stop to the Hooliganism, arrogance, Ego, of China, Its time to isolate #China from #world. Let's Kill 
the #Dragon force and Unit against China.
Jai Hind
#ChinaThrownOut 
#ChinaVsWorld 
#ChinaFreeWorld #ChinaFreeWorld #ChinaWillPay 
@globaltimesnews 
@PDChina https://t.co/W9YwCqZupN",2,1,1,2020-07-16,1,0,1
1057980731039846401,2020-03-26 14:57:46+00:00,1243190412438716416,en,0,0,0,0,Twitter for Android,"China want to drop down economy of all the countries by this virus. 

The only way to teach #China an unforgettable lesson is #BoycotChinaProducts Worldwide

Stop buying China products either they r cheap, attractive or don't have in ur country

#ChineseVirus19
#No2ChinaProducts",2,1,1,2020-03-26,1,0,1
1281545997236285443,2020-07-26 17:39:31+00:00,1287442440320942080,en,1,0,0,1,Twitter for Android,"This ASSHOLE is a #DomesticTerrorist he needs to be locked away for #Treason 

FUCK #ANTIFA 
FUCK #CHINA
FUCK #COMMUNISTS 

LOCK THEM UP AND THROW AWAY THE KEY!!!

#LawAndOrderNow https://t.co/QdyLhJjyMD",2,1,1,2020-07-26,1,0,1
348030117,2020-03-22 13:39:53+00:00,1241721259878051840,en,0,0,1,0,Twitter for Android,"Once all this ends, what are we planning to do about China and it' wet markets? #SwineFlu, #SARS, and now #COVID19outbreak #ChinaLiesPeopleDie #china",2,0,0,2020-03-22,1,1,1
1302973136330080257,2020-10-22 07:10:03+00:00,1319174158727614466,en,19,5,6,20,Twitter for Android,"He is #corrupt
Hi has #crimefamily
He can't speak 

Result: He will destroy US, He will destroy economy and He will sale country to #china

#BidenGate 
#bidensalesAmericatochina
#Corruption 
#Trump 
#TRUMP2020ToSaveAmemerica 
#MAGA2020LandslideVictory https://t.co/B14OHxBjS7",0,1,0,2020-10-22,0,1,1
936519552497680385,2020-06-22 14:06:54+00:00,1275067744120004608,en,0,0,0,0,Twitter Web App,"Can anyone tell me why #China has no cricket team?

Never mind, just realized, it’s because they eat all THE BATS, and they don't understand the meaning of boundaries also, Bastards.  Warmongers. 

#FuckingChina
#chinaindiaborder 
@ChinaDaily 
@XHNews 
#ChinaGetOut",2,1,1,2020-06-22,1,0,1
161706048,2020-11-13 21:59:32+00:00,1327370540588347392,en,0,0,0,0,Twitter Web App,los manchues invadieron china y establecieron la dinastia qing [spn] the manchus invaded china and established the qing dynasty #china #hikikomori #stonybrookalum #scccalumni #remotelearning #tefl #toefl #goielts #esl,2,0,0,2020-11-13,1,1,1
1257821465409396742,2020-05-25 13:55:53+00:00,1264918111058300928,en,0,0,0,0,Twitter for iPhone,Why are you destroying #smallbusiness @fordnation ??!Why the flip? Who owns your ass now? Walmart and dollar stores open whole time! All made in #china products. #ChinaVirus Restaurants destroyed! Families destroyed! Suicide going up‼️⬆️ #WWG1GWA #DrainTheSwamp #stopthelockdown,2,1,1,2020-05-25,1,0,1
1923927242,2020-06-17 17:14:36+00:00,1273303042385838082,en,1,0,0,0,Twitter for Android,And #China Don't think We are weak Think Twice before what u do and don't think #Hindu doesn't stand for #Muslim or Muslim will not for Hindu when in need if we all Indian come together I swear You will be the first To Be Finished this is warning #IndianArmy #BanChina JAI HO 🇮🇳🇮🇳,2,1,1,2020-06-17,1,0,1
1169206885171335168,2020-04-21 13:30:17+00:00,1252590483328561153,en,0,0,0,1,Twitter Web App,"Accept every immigrants all you want but please stop China's spy and CCP supporters to entering USA. Screen them all out as they belongs to the shit hole in China.

#Immigration #UnitedStates  #China",2,1,2,2020-04-21,1,0,1
1421798791,2020-12-16 03:48:13+00:00,1339054697869701120,en,15,2,0,9,Twitter for iPhone,"#ChinaJoeBiden #China found a way to kill 306,000 #Americans without firing one bullet, and you think they are good for #America.  So good you let #HunterBiden get rich off them.  #Treason I say!  #StopTheSteaI #StopTheSaleOfAmericaToChina  #DemocratsAreCorrupt",2,1,1,2020-12-16,1,0,1
1248479436103544833,2020-06-17 16:25:05+00:00,1273290581393813506,en,8,1,0,0,Twitter Web App,"We are Indians .we will treat you as best friends at times but when needed we can be the strongest enemy .beware #china, you have disturbed the wrong nation. You will have to pay #BoycottChineseProduct  #HindiCheeniByeBye https://t.co/Ipyzw7Lob5",2,1,1,2020-06-17,1,0,1
1453758127,2020-06-30 05:51:24+00:00,1277842152454684672,en,0,0,0,0,Twitter Web App,"#SwineFlu ab toh kuch dhaang ka khana khao, pathetic #China opened all its open flesh market, double doze hamla ek taraf #Covid_19 and now ye 🐷",2,0,0,2020-06-30,1,1,1
1070743380395810817,2020-05-08 13:43:03+00:00,1258754289079586816,en,0,0,1,0,Twitter Web App,The real #chineseVirus is #liberalism do your research on the commie scum who would never actually live in a commie country just bots (literary and figuratively) who serve #china,2,0,0,2020-05-08,1,1,1
1249297487325732866,2020-04-12 12:13:51+00:00,1249309756478685185,en,0,0,3,0,Twitter for iPhone,#China Don't support Taiwan independence and Hong Kong independence!  Let us support the independence of Bangkok!  Bangkok should become an independent country!  We need to expel the shemale from the Bangkok country! https://t.co/BLKbXT0UpZ,0,1,0,2020-04-12,0,1,1
821030121519747073,2020-01-24 18:26:42+00:00,1220774945585631232,en,3,1,0,0,Twitter for Android,"Fucking idiots eating bat soup. Wtf is wrong with these Chinese? Eat a decent meal, not bats, dog or snake. So fucking fucked up. Ban all Chinese from entering all countries! #coronoavirus #China #ChinesePneumonia #wuhanvirus #Chinese",2,1,1,2020-01-24,1,0,1
2902692913,2020-03-25 01:57:28+00:00,1242631655304491008,en,0,0,0,0,Twitter for Android,"#China, so it's one more... #Hantavirus ? Seriously? WTF are you guys up to man? The sad part is millions of commoners may die there n the ruling  commie buggers will hide it all n survive themselves. Shittiest country in the world!",2,0,0,2020-03-25,1,1,1
110722594,2020-03-24 12:47:03+00:00,1242432740974137346,en,3,0,0,0,Twitter for Android,"After #ChineseVirusCorona #COVID2019 now it's #Hantavirus made in #China 
Time to #bomb the entire #China now!! 
Humanity wasn't meant to die at the hands of Chinese sinister products. 
#BombChina #TimeToBombChina #EnoughIsEnough",2,1,1,2020-03-24,1,0,1
1148678494983000065,2020-06-22 14:04:09+00:00,1275067050872827911,en,0,0,0,0,Twitter for Android,"I can't believe I still have to protest this fucking shit. Stop it you idiot CHINA !!!
#StopYulinForever #stopyulin2020 #StopYulin #StopYulinChinaForever #StopYulinFestival #YulinKatliaminaDurDe #StopHetHondenleedInYulin #YulinDogMeatFestival #Guangxi
#StopItYouIdiotChina
#China https://t.co/rvuhQprTRO",2,1,1,2020-06-22,1,0,1
3081725823,2020-12-23 16:44:16+00:00,1341786712268259330,en,0,0,0,0,FS Poster,"#China wants to take away your 'mukbang' kink rights is now trending on https://t.co/4wLYnSmrNL
https://t.co/4wLYnSmrNL",2,0,0,2020-12-23,1,1,1
1298115226383114241,2020-10-07 12:20:09+00:00,1313816379749957634,en,0,0,0,0,Twitter for iPhone,Stop the genocides currently taking place on our planet #TikTok #islam #MuslimLivesMatter #china #fucktrump #proudboys https://t.co/cVKouzjDTW,2,0,0,2020-10-07,1,1,1
1063095198270545920,2020-03-14 17:54:57+00:00,1238886349589053442,en,1,0,0,0,Twitter for Android,"China is really pissin me the fxck off.
I hope those precious muslim organs infect that dirty body of yours #China #ChinaStartedCoronaVirus #DirtyPigs #SaveTheUmmah #UyghurMuslims https://t.co/6TGON7VDJB",2,1,0,2020-03-14,1,1,1
1185058041621876736,2020-04-15 18:44:24+00:00,1250495204945211395,en,1,0,1,0,Twitter for Android,"I'll say it one more time DONT BUY FROM #China! Dont line there pockets.

Buy AMERICAN🇺🇲 first ,then UK/EU!

Remember people #ChinaLiedPeopleDied",2,1,1,2020-04-15,1,0,1
759534743402577920,2020-06-30 17:13:20+00:00,1278013762759356416,en,0,0,0,0,Twitter for Android,"https://t.co/FTzyZc3tSA
Another #virus with #pandemic from #CheaterChina after #Corona
#China killing people with #Biologicalweapon. #isolatechina
China is the biggest curse for the whole #world. #BoycottChina #makechinabeggar #IndiaChinaFaceOff",2,1,1,2020-06-30,1,0,1
2739826644,2020-03-30 15:39:31+00:00,1244650473266675712,en,0,0,0,0,Twitter for iPhone,What the hell #china I curse you that your country would die a death of a dog for making the whole world suffer!! @ChinaDaily #BoycottChina #BoycottChineseProducts #BoyCottChinese,2,1,1,2020-03-30,1,0,1
1026001009,2020-04-02 16:14:09+00:00,1245746351729790978,en,1,0,0,0,Twitter for iPhone,"Leave those animals alone! Blame idiotic and evil 👿 people who eat everything and not poor creatures that have their rights to live ! 
#COVID19Pandemic #China eating bats 🦇👿 https://t.co/fx9oJT8sen",2,1,1,2020-04-02,1,0,1
4296978095,2020-05-25 11:40:53+00:00,1264884137929908224,en,1,0,0,1,Twitter for Android,"All Chinese nationals in India are recalled by Chinese Govt. 
Next 
Wipe out China &amp; Chinese virus from World 😡 #Chinamustfall #ChinaLiedAndPeopleDied #china",2,1,1,2020-05-25,1,0,1
2532501539,2020-04-13 13:34:42+00:00,1249692490153840640,en,0,0,0,1,Twitter Web App,"Why are the Chinese maltreating blacks in their country? How will they feel if we are to do the same to their people here? Stigmatizing blacks for a virus they created themselves? Sigh!

#Ghana #china #ChinaVirus",2,0,0,2020-04-13,1,1,1
38399825,2020-12-01 01:14:27+00:00,1333580183811534849,en,0,0,0,0,Twitter for Android,"When is the world going to wake up and hold #China #CCPChina responsible for #COVID it's being swept under the carpet. Grow some fucking balls.

#COVIDSecondWave #COVIDIOTS #BoycottChineseProducts #boycotc #StandWithHongKong #StandWithAustralia #StandWithBelarus",2,1,1,2020-12-01,1,0,1
1273805994229817344,2020-06-19 08:02:37+00:00,1273888906681827328,en,0,0,0,0,Twitter Web App,#India-#Nepal 1000 yr old friendship can't dent by 2 Evils #CommunistChina &amp; @UnifiedCPN conspiracy. Soon #Nepalese will overthrow #Communists 2 bring back glory. #indiaNepalFriendship #IndiaNepalBorder.. Wakeup #nepalindia. Revolt against #Communist else b Slave of #China.,2,1,1,2020-06-19,1,0,1
1236658828604624896,2020-03-29 16:16:08+00:00,1244297297719996418,en,0,0,0,0,Twitter for Android,"Ban should be imposed on china . China is risk for world peace . 
Throw china out of UN . 
Boycott china 
Isolate china 
#UNcouncil #India #China #ChineseBioterrorism #america
#Russia #ChinaLiedPeopleDie #Modi #NarendraModi",2,1,1,2020-03-29,1,0,1
24073436,2020-07-01 02:29:16+00:00,1278153670723383297,en,0,0,0,0,Twitter for Android,"Okay #tucker please do the research and see that last December China was dealing with the African swine flu and Xinjiang ordered all swine to be killed so now they are pulling this what did all the new pigs get yet another #Virus #China is pulling another scam 
#Checkitout",2,0,0,2020-07-01,1,1,1
82126521,2020-05-12 15:06:50+00:00,1260224924578283520,en,1,0,2,0,Twitter for Android,"Cuomo Is Now Calling The Pandemic That Came Out Of China The ""European Virus"" https://t.co/dVv3FhCUr5 #KAG #LiberalismIsAMentalDisorder #MAGA2020 #MAGA #KAG2020 #Democrats #CoronaVirusUpdate #FakeNews #FakeNewsMedia #ChinaVirus #ChineseWuhanVirus #China #Cuomo",0,1,0,2020-05-12,0,1,1
103808019,2020-03-30 03:46:08+00:00,1244470941599576072,en,2,0,0,0,Twitter for Android,"Hello,Biologists who r experimenting &amp; trying to find food material from insects n animals, STOP doing that.
Don't put whole world in Danger because of ur foolishness.
#China (asshole) did already.
So Shut the fuck up... 😠😠😠

Stop #ChineseVirus #COVID2019
#Corona",2,1,1,2020-03-30,1,0,1
1645369652,2020-09-04 14:20:04+00:00,1301887758579855361,en,0,0,0,0,Twitter Web App,#15MinutesOfFAME - #ChinaFakeNews - #China says #Australia will become 'the poor white trash of Asia' https://t.co/3OwxMyQrBu via @MailOnline - Don't call us Poor #WhiteTrash you #YellowScum alluded #Russian #KillerMachian!,2,0,0,2020-09-04,1,1,1
957247021710303233,2020-04-12 14:17:31+00:00,1249340878461767680,en,1,0,0,1,Twitter Web App,What happened to the stranded #Africans been sent out by chinese landlords @_AfricanUnion whereas you'll always arise to entertain these monstrous Chinese citizens #China into our continent. We refuse #ChinaMustExplain and demand #ChinaMustGo out of our Land,2,1,2,2020-04-12,1,0,1
112780637,2020-10-06 02:38:21+00:00,1313307579603394560,en,0,0,0,0,Twitter for iPhone,Chinese representatives calling the president irresponsible ? What about letting your borders open so the virus can kill everyone ? Bunch of idiots. China is the cancer of this planet. #ChinaVirus #China,2,1,1,2020-10-06,1,0,1
1242158457345605632,2020-05-25 16:25:54+00:00,1264955862482923521,en,0,0,0,0,Twitter for Android,"#staybackchina #boycutchina #banchineseproduct
Don't try to push into india...
we are silent dosent mean we are weak..
Our silence is our Biggest power..
A straight reply to #china from a oroud indian
@PMOIndia @AmitShah @abpnewshindi @China_Amb_India",2,0,0,2020-05-25,1,1,1
1146838552451276801,2020-06-18 16:04:36+00:00,1273647811293179906,en,1,0,0,2,Twitter for Android,"#BanTikTokInIndia  was just a trailor the whole picture is even left you stupid #china ,
Now just wait and watch😎😎
#BoycottChineseProducts 
#IndiaWillPunishChina 
#ChineseProductsInDustbin 
#अरेस्ट_चंद्रशेखर_रावण",2,1,1,2020-06-18,1,0,1
178264884,2020-04-01 20:12:39+00:00,1245443981548367880,en,0,0,0,0,Twitter for iPhone,"#china stop eating weird creatures ya creepy fckers , ya wiping out the world man! What’s wrong with going to Nandos",2,1,1,2020-04-01,1,0,1
922122522971254784,2020-04-04 05:02:34+00:00,1246302115435147264,en,1,0,0,0,Twitter for iPhone,"#QuarantineThoughts :
“Who knows. May be #Aliens did come to earth but instead of landing in USA, the landed in #Wuhan #China n #chinese ate them too🤷🏻‍♂️🤷🏻‍♂️”...

#ChineseVirus19 #ChinaLiedPeopleDie #chineseflu #CoronavirusOubreak #ChineseBioterrorism #BanChina #ChineseCoronaVirus",2,1,1,2020-04-04,1,0,1
117139111,2020-07-19 17:47:20+00:00,1284907690221862912,en,0,0,0,0,Twitter for iPhone,"China warns UK firms 'retaliation is coming' over Huawei 5G ban
Fuck #china never spend a £ € $ on anything they make or sell ever again, evil communist empire building filthy virus spreading cunts https://t.co/gW1VzOwzlB",2,0,0,2020-07-19,1,1,1
382018744,2020-01-28 12:56:52+00:00,1222141493202366466,en,0,0,1,0,Twitter for iPad,"#China offerings to the world their dirty, filthy, inhumane, primitive cannibalism eating all and any living sentient beings after disgusting murderous acts ending in lethal viruses! 
Incompatible with civilization and our survival! https://t.co/xzH2pTNIYx",2,1,2,2020-01-28,1,0,1
2888820975,2020-03-24 19:21:41+00:00,1242532056074194944,en,0,0,0,0,Twitter for iPhone,"True #China with their good old bogeymans. @WHO please act and stop the #racism like you act in January by defending your #CCP friends!

""We warmly welcome the plague in America and Japan and may the infections in the USA and Japan continue for a long long time"" https://t.co/Bgufwx3crY",0,1,0,2020-03-24,0,1,1
747800332684623873,2020-06-01 15:56:12+00:00,1267485104479154176,en,11,0,1,4,Twitter for Android,"Hello India, Goa is hell bent on exporting iron Ore to #China . It has destroyed our environment, ruined lives. Many have died like dogs on the road and in the mines.. Should we stop this export to China? @rahulkanwal #BoycottChineseProducts",2,1,1,2020-06-01,1,0,1
531891364,2020-02-29 21:25:16+00:00,1233865844867903488,en,0,0,0,1,Twitter Web Client,#AMERICA #INDIA #RUSSIA #AFRICA #WORLDWIDE #TRENDS #CHINA #KOREA #GREECE #UAE ARE USING KIDS FOR SEXUALS... FOOD IS BEING CONTAMINATED PLACED WITH  HUMAN BEINGS AND CLONING.. #THEBLACKMARKET #LOVE #EARTH #HELP #FBI #SECURITY #UNITEDPLACES,2,1,1,2020-02-29,1,0,1
491498467,2020-03-22 18:35:09+00:00,1241795568780947457,en,0,0,0,0,Twitter for Android,"#China government NOT all Chinese Citizens...
1. Hid truth on #coronavirus 
2. Silenced Chinese telling truth
3. Bullied countries about it
4. Attempted blackmail with drugs
USA GET ALL AMERICAN BUSINESS MANUFACTURING OUT OF CHINA NOW ASAP ChopChop !!!!!!!!",2,1,1,2020-03-22,1,0,1
1233833252777070593,2020-05-01 16:47:45+00:00,1256264052927537158,en,0,0,0,0,Twitter for Android,#China must pay they killed Americanpeople and brought down our economy. #ChinakilledAmericans #Chinadestroyedoureconomy with the help of Americans who hate America.#ChinaLiedPeopleDied  #ChinaVirus  #ChinaCoronaVirus https://t.co/mg1ALOWMGQ,2,1,1,2020-05-01,1,0,1
2604667404,2020-12-28 20:25:41+00:00,1343654374120316930,en,0,0,0,0,Twitter Web App,fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck #china fuck,2,0,0,2020-12-28,1,1,1
45795197,2020-03-26 09:16:54+00:00,1243104631678533632,en,0,0,0,0,Twitter for Android,"#China created 
#SARS
#NIPAH
#H1NI 
And now #COVID2019 a powerful one 
There is a Sinister Design behind 
And you can't prick a hair of #China 

They regularly release New #Virus 

#BanChina 
#BuyNoChina",2,1,1,2020-03-26,1,0,1
1230986374238613507,2020-09-05 21:23:33+00:00,1302356719255916546,en,1,0,0,0,Twitter for Android,"Any asian babes want to get cocked or a load? Dm me
#cumtribute #cocktribute #horny #cum #cock #facial #cumshot #asian #asia #japan #china #korea #india #thai #babe",2,1,1,2020-09-05,1,0,1
1180458955363045376,2020-04-13 15:47:43+00:00,1249725966269796355,en,0,0,0,1,Twitter for iPhone,CHINA NEEDS TO STOP EATING F*CKING DOGS! #yulin #china,2,1,1,2020-04-13,1,0,1
631276387,2020-03-23 22:19:13+00:00,1242214344802402305,en,0,0,0,0,Twitter for iPhone,"Fucking #china , fucking #Wuhan ...all the world must condemn this fucking n dirty people in which virus emerged. Our jobs, Our food, Our life style was fucking by Them. They must not be on the leadership of the world n we should not buy its dirty products.",2,1,1,2020-03-23,1,0,1
40978677,2020-06-30 18:21:10+00:00,1278030833924923392,en,0,0,0,0,Twitter for Android,Why  is @china PEOPLE SO DISGUSTING?!?! Y'ALL ARE THE PROBLEM IN THE WORLD!! IT WOULDN'T PUT IT PAST ME  OF Y'ALL ATE HUMAN SHIT ALSO.  #China #swineflu #COVID19  #flu https://t.co/4r1na0PVD1,2,0,0,2020-06-30,1,1,1
1952708401,2020-03-15 09:27:20+00:00,1239120990053052417,en,1,0,0,0,Twitter for iPhone,This is what happens when 80 percent of American business and pharmaceuticals are made in #CHINA THey fuck us over and lie about the real risk thank god I vote for @realDonaldTrump bringing America back we should cancel the election untill we get this sordid out !!! #MAGA,0,1,0,2020-03-15,0,1,1
1142465016400158720,2020-01-22 17:12:31+00:00,1220031499774447623,en,49,1,1,10,Twitter Web App,STOP FLIGHTS COMING OUT OF PLACES IN CHINA LIKE WUHAN FOR CHIRST SAKE ARE YOU STUPID? WAKE UP PEOPLE THATS HOW IT FUCKING SPREADS. #coronoavirus #China #ChinaVirus,2,1,1,2020-01-22,1,0,1
